date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:21:33	30795/30795	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Feb%202023%2013:28:20%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/css/responsive.css	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/css/responsive.css	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:33	1590/1590	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/favicon.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/favicon.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:33	3685/3685	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/logo.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/logo.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:34	42987/42987	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/index-2.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/index-2.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:34	45364/45364	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/index-3.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/index-3.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:34	43396/43396	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/index-4.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/index-4.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:34	31784/31784	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/about-us.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/about-us.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:35	27478/27478	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/services.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/services.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:35	19582/19582	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/pricing-plan.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/pricing-plan.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:35	27123/27123	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/single-services.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/single-services.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:35	18054/18054	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/sign-in.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/sign-in.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:35	18628/18628	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/sign-up.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/sign-up.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:36	19005/19005	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/appointment.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/appointment.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:36	25680/25680	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/blog.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/blog.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:36	30273/30273	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/single-blog.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/single-blog.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:36	23266/23266	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/doctors.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/doctors.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:36	21128/21128	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/faq.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/faq.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:37	22456/22456	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/testimonials.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/testimonials.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:37	21542/21542	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/contact-us.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/contact-us.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:37	29532/29532	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/privacy-policy.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/privacy-policy.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:37	34925/34925	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/terms-conditions.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/terms-conditions.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:38	16118/16118	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:54%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/404.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/404.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:38	28892/28892	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/products.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/products.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:38	24224/24224	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/product-cart.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/product-cart.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:38	28435/28435	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/checkout.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/checkout.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:39	39990/39990	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/product-details.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/product-details.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:39	18359/18359	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Apr%202024%2006:08:52%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/payment.html	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/payment.html	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:39	867/867	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-shape-2.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-shape-2.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:39	155314/155314	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-img.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-img.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:40	887/887	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-shape-1.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/banner/banner-shape-1.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:40	2741/2741	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-1.svg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-1.svg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:40	1867/1867	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-2.svg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-2.svg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:40	3070/3070	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-3.svg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-3.svg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:41	1832/1832	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-4.svg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/icon/icon-4.svg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:41	78577/78577	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/about-img.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/about-img.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:41	32712/32712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-1.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-1.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:41	57095/57095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-2.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-2.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:42	40941/40941	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-3.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/doctors/doctor-3.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:42	908/908	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/doctor-shape.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/doctor-shape.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:42	4186/4186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-1.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-1.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:42	3801/3801	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-2.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-2.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:43	4546/4546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-3.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-3.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:43	4479/4479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-4.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-4.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:43	399/399	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-shape.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/testimonials/testimonials-shape.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:43	830/830	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/faq-shape-1.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/faq-shape-1.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:44	908/908	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/faq-shape-2.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/faq-shape-2.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:44	58873/58873	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-1.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-1.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:44	72128/72128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-2.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-2.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:44	38881/38881	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-3.jpg	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-3.jpg	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:45	229/229	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-shape-1.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-shape-1.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:45	912/912	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-shape-2.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/blog/blog-shape-2.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:45	78097/78097	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/appointment-img.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/appointment-img.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:45	947/947	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/images/appointment-shape.png	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/images/appointment-shape.png	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:46	89501/89501	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/jquery.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/jquery.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:46	78085/78085	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/bootstrap.bundle.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/bootstrap.bundle.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:46	11734/11734	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/jquery.meanmenu.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/jquery.meanmenu.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:46	44143/44143	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/owl.carousel.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/owl.carousel.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:47	3460/3460	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/carousel-thumbs.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/carousel-thumbs.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:47	8157/8157	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/wow.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/wow.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:47	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/magnific-popup.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/magnific-popup.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:47	1043/1043	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/counterup.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/counterup.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
01:21:47	9036/9036	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2021:00:28%20GMT	https://croptheme.com/tf/toothst/toothst-ltr/assets/js/waypoints.min.js	E:/master%20class%20Assingment/Project/Toothst%20Dental%20Center/croptheme.com/tf/toothst/toothst-ltr/assets/js/waypoints.min.js	(from https://croptheme.com/tf/toothst/toothst-ltr/index.html)
